Na_a,Mg_a,Al_a,S_a,K_a,Ti_a,V_a,Cr_a,Mn_a,Fe_a,Co_a,Cu_a,Zn_a,Sr_a,Cd_a,Sn_a,Ba_a,Hg_a,Pb_a,name_a,Na_i,Mg_i,Al_i,S_i,K_i,Ti_i,V_i,Cr_i,Mn_i,Fe_i,Co_i,Cu_i,Zn_i,Sr_i,Cd_i,Sn_i,Ba_i,Hg_i,Pb_i,name_i
36621.40251,27297.95984,9699.88359,1896.98949,193162.65828,183.05556,14.68372,2.5139,11061.60307,150380.07681,381.80484,11039.44444,4031.1839,925.58261,61.72257,544.60868,705.1353,1076.65226,2465.11125,D62.a_9,679.37814,108.91308,50.62361,1.0,2760.92764,1.0,1.0,1.0,114.29457,585.06227,2.58752,150.64393,68.46168,1.68977,1.0,3.98773,2.25889,8.56186,5.34804,D62.i_9
44025.1779,43221.38889,12031.16441,779.05684,146524.67682,1702.88534,32.42222,13.76719,8452.59922,319590.18598,27.99562,850.62513,111.82395,1551.25701,1.0,85463.33046,1926.77778,211.24738,75686.84397,D63.a_0,1458.4913,569.57686,135.60143,1.0,3526.45525,71.67778,1.0,1.0,268.38639,2906.2838,1.0,45.66557,1.08195,10.57247,1.0,1181.03803,4.18292,1.0,632.54777,D63.i_0
43587.90012,42462.88889,13123.21997,856.33462,147246.51015,1264.82978,35.31111,17.91066,8065.43255,311874.51931,25.21784,809.73624,92.37951,1554.59034,1.0,84862.60824,1879.16667,228.52515,71443.45508,D63.a_1,1471.54686,599.07686,146.82366,1.0,3463.23303,33.63333,1.0,1.0,263.38639,2749.06157,1.07177,47.22112,1.97445,9.04533,1.0,1231.70469,2.59146,1.0,635.99222,D63.i_1
42983.23346,41700.11111,13144.71997,941.50129,140804.73237,2274.27422,35.86667,5.89519,7962.26588,308077.07487,22.7734,795.7918,94.82395,1559.03479,1.0,83320.38601,1888.11111,225.58071,69434.39953,D63.a_2,1444.65797,593.96575,136.2681,1.0,3500.62192,20.7,1.0,1.0,276.4975,2602.11713,1.0,36.11001,1.04917,4.96264,1.0,1172.48247,1.53049,1.0,625.99222,D63.i_2
42380.23346,41956.55556,13945.94219,884.55684,140415.23237,1493.10756,39.31111,22.10826,7814.54366,302322.46376,22.32895,761.62513,104.71284,1512.59034,1.0,80402.21935,2056.55556,222.13627,68532.78842,D63.a_3,1401.21353,527.29909,125.93477,1.0,3283.06636,69.1,1.0,1.0,256.16416,2445.11713,1.0,41.05446,2.68667,5.60344,1.0,1058.92692,1.0,1.0,549.76999,D63.i_3
37299.12235,38154.05556,12493.49775,606.22351,124220.84348,1186.60756,38.08889,14.41066,7665.15477,291841.68598,21.66228,798.40291,108.21284,1433.75701,1.0,81006.44157,2064.72222,224.02515,67667.62175,D63.a_4,1428.15797,509.07686,136.93477,1.0,3435.01081,25.68889,1.0,1.0,243.94194,2282.45046,1.0,34.55446,2.33695,5.21327,1.0,1062.26025,1.53049,1.0,522.88111,D63.i_4
36530.51123,36945.66667,11444.88664,595.94573,122744.56571,1386.10756,34.53333,9.2208,7454.71033,284545.74154,21.55117,738.01402,87.49062,1422.59034,1.0,77302.21935,1882.22222,185.13627,63187.56619,D63.a_5,1415.54686,522.52131,131.15699,1.0,3327.17748,38.62222,1.0,2.25632,219.27527,2151.50602,1.0,38.11001,2.71945,6.35025,1.0,987.20469,1.53049,1.0,526.82555,D63.i_5
36144.56679,36698.72222,11334.66441,572.72351,120928.17682,1297.60756,26.97778,8.75173,7355.09922,277941.46376,24.44006,741.40291,92.82395,1377.25701,1.0,75040.66379,2012.88889,145.41404,62902.95508,D63.a_6,1375.82464,525.35464,126.60143,1.0,3421.12192,137.28889,1.07611,1.0,209.05305,2015.00602,1.04784,39.66557,2.28139,4.04533,1.0,917.03803,2.59146,1.0,498.88111,D63.i_6
36034.40012,36397.44444,11473.38664,735.16795,120360.39904,1291.49645,31.97778,3.56186,7315.65477,267360.51931,22.66228,770.84735,87.32395,1369.42368,1.0,74981.10824,1737.5,174.30293,62939.51064,D63.a_7,1193.71353,435.57686,122.60143,1.0,2962.78859,47.12222,1.0,1.0,228.38639,1879.22824,1.02392,34.88779,1.11473,5.54405,1.0,860.42692,2.06097,1.0,450.38111,D63.i_7
33057.90012,32545.0,10192.94219,552.05684,110072.51015,923.71867,26.75556,1.3488,6726.26588,251955.07487,18.99562,630.62513,57.71284,1295.75701,1.0,67417.21935,1818.72222,128.80293,57408.56619,D63.a_8,1164.15797,380.02131,122.71255,1.791,2737.78859,16.86667,1.0,1.0,210.16416,1779.2838,1.0,38.27668,2.32056,4.74169,1.0,768.26025,7.95528,1.0,423.82555,D63.i_8
30819.45568,29680.0,9309.27553,490.1124,104269.67682,728.22852,24.08889,1.0,6384.82144,240367.13043,18.55117,547.34735,57.99062,1176.92368,1.0,64909.83046,1632.33333,95.5566,55889.78842,D63.a_9,1367.88019,411.4102,115.49032,1.0,3135.73303,30.67778,1.0,1.62816,207.16416,1726.7838,1.0,25.9989,1.13112,2.02203,1.0,832.37136,2.06097,1.0,439.04777,D63.i_9
15980.72976,41238.4618,19052.37906,1104.43279,95227.89761,727.64878,13.4101,1.0,9379.79723,154953.96582,366.63232,18902.26354,5956.84043,992.72222,59.73781,262.33046,769.29513,1073.22029,3453.26901,D64.a_0,494.17227,173.20674,58.56372,1.0,1394.71065,71.29662,1.0,1.0,56.31091,739.82477,1.0,264.71573,33.7382,5.17399,1.0,1.46812,1.79131,1.0,12.57954,D64.i_0
15134.45199,38733.18402,20606.99017,1318.26612,98708.2865,291.4841,11.20213,1.0,9519.85278,138341.79915,434.4101,17892.15243,7029.89598,897.27778,61.57114,247.16379,835.68402,1042.72029,2736.93568,D64.a_1,433.83894,137.87118,50.37908,1.0,1300.98843,59.33363,1.0,1.0,70.08869,598.04699,1.0,200.04906,26.68264,4.20593,1.0,2.14663,1.0,1.43208,19.92754,D64.i_1
13882.72976,36056.57291,21048.49017,1266.76612,85509.61983,316.45533,10.09102,4.13089,8758.46389,130368.46582,389.79898,16802.26354,5983.84043,774.0,52.79336,230.60824,630.73958,1231.05362,2604.60235,D64.a_2,458.56116,252.81785,38.30391,1.19353,1395.37732,172.22252,1.0,1.0,51.42202,556.04699,1.0,272.10461,15.57153,4.03926,1.0,1.0,1.0,1.0,7.7871,D64.i_2
12088.22976,34841.51735,18176.15684,918.71057,69346.56428,501.03966,17.32749,2.04363,6882.40834,124962.52138,218.4101,15117.3191,3669.67376,1102.61111,23.40669,298.7749,598.18402,882.60918,2671.54679,D64.a_3,462.00561,224.7623,47.48856,1.19353,1410.48843,286.5374,1.0,1.37811,48.97758,498.60255,1.0,261.32684,22.07593,3.53926,1.0,3.7377,1.0,1.0,9.51242,D64.i_3
11906.0631,34845.23958,17699.60128,890.37723,65916.84205,421.42656,21.63232,3.08726,6329.18611,119889.79915,182.18787,15080.59688,3209.56265,1154.38889,24.29336,260.21935,713.79513,823.3314,2964.21346,D64.a_4,399.06116,173.2623,48.08169,1.0,1173.65509,35.0373,1.0,1.37811,50.97758,482.93588,1.19371,245.82684,23.18704,4.67399,1.0,2.1703,1.79131,1.0,6.07643,D64.i_4
11500.89643,34201.29513,18877.60128,1109.48835,63176.56428,145.65077,18.31324,1.0,6087.46389,113105.2436,157.46565,14355.26354,2849.78487,1137.22222,20.68669,279.2749,740.4618,587.66473,2463.93568,D64.a_5,482.17227,206.59563,59.26797,1.0,1465.54398,76.09285,1.0,1.0,56.86647,419.31599,1.30483,233.21573,13.02037,6.32469,1.0,1.23406,1.0,1.0,12.20532,D64.i_5
11292.50754,32876.57291,17038.76795,928.87723,60544.34205,386.59323,14.52121,1.0,5701.85278,108395.07693,136.52121,13758.04132,2456.78487,1042.5,19.18225,312.2749,727.73958,677.88695,2965.60235,D64.a_6,431.83894,164.25784,44.41339,1.0,1258.93287,54.27797,1.0,1.0,38.31091,394.15811,1.41594,244.82684,21.18924,4.34066,1.0,1.0,6.20725,1.0,10.84265,D64.i_6
11665.89643,33421.68402,20024.10128,823.15501,67900.23094,277.45533,11.07676,3.08726,6289.85278,103046.29915,214.9101,13780.3191,3607.56265,918.88889,26.7978,266.33046,724.68402,700.27584,2378.1579,D64.a_7,405.17227,149.09118,25.37744,1.0,1169.87732,78.51875,1.0,1.0,42.1998,393.93588,1.0,157.16017,24.34931,2.9521,1.0,1.70218,1.0,1.0,6.87198,D64.i_7
10898.95199,31618.23958,18155.15684,714.87723,60563.84205,314.39978,11.77194,5.4206,5616.075,99208.79915,148.96565,12813.87465,2361.89598,1003.44444,12.91114,345.7749,772.35069,620.10918,3156.21346,D64.a_8,435.06116,127.92674,43.41176,1.0,1215.98843,166.05585,1.0,1.0,49.53314,371.9271,1.49854,162.4935,15.35371,1.74584,1.0,1.46812,1.0,1.0,9.22843,D64.i_8
8917.95199,29433.90624,15402.15684,788.24273,49742.84205,176.17954,11.00841,1.0,5005.74167,95334.7436,102.29898,12059.76354,1900.28487,991.16667,6.47557,293.49712,624.73958,493.16473,3418.10235,D64.a_9,376.56116,167.15119,93.19117,1.0,1055.21065,175.44464,1.0,1.0,41.53314,314.4271,1.19371,165.32684,12.08033,4.04724,1.0,2.82513,1.0,1.0,1.48844,D64.i_9
22643.10521,55857.46056,5340.69124,423.34103,45989.60519,651.02163,20.31949,1.0,921.63853,372814.62046,58.11111,19782.83232,1363.53915,622.02706,1.42222,855.35085,493.85464,4737.74014,1629.38605,D65.a_0,1483.91357,1207.9967,109.39471,2.74599,2500.94579,132.59019,1.0,1.32388,10.98551,9472.40926,1.11087,620.22222,32.40612,14.11111,1.0,3.88207,1.0,29.13362,23.37975,D65.i_0
22046.16077,56104.18278,6131.24679,416.25866,50618.49408,609.85496,26.09727,1.97292,893.69409,356699.84268,58.22222,19718.44343,1587.53915,585.9715,1.0,788.62863,565.18797,5356.57347,1640.9416,D65.a_1,1636.91357,1261.55226,123.72804,1.0,2705.89023,128.77446,1.0,1.32388,15.31885,7718.90926,1.11087,753.77778,25.38973,14.27778,1.65004,6.98734,2.69314,28.24473,15.15753,D65.i_1
22071.60521,56872.79389,5743.52457,473.03644,52268.43852,542.07719,22.65282,1.48646,906.13853,344973.23157,61.22222,19616.83232,1416.81693,583.63817,1.0,764.73974,566.13242,7450.74014,1573.99716,D65.a_2,1398.02468,946.4967,192.83915,1.0,2422.89023,222.92352,1.0,1.0,12.03926,6706.02037,1.0,660.33333,69.01724,9.22222,1.0,11.26804,7.77255,20.41731,29.43531,D65.i_2
20643.88299,53525.46056,5077.91346,504.092,46245.54963,689.79941,13.20838,1.0,910.86075,336923.73157,57.11111,19202.44343,1390.20582,548.30484,1.0,752.35085,501.74353,6690.51792,1637.4416,D65.a_3,1498.80246,1309.05226,139.72804,1.0,2528.83468,213.93232,1.0,1.0,6.26148,6186.74259,1.0,641.11111,22.16751,3.22222,1.32502,8.10137,1.0,16.26245,23.71309,D65.i_3
18641.88299,53031.18278,4726.69124,477.82763,44661.04963,492.74385,16.65282,1.0,943.08298,325500.78713,59.88889,17699.88788,1507.87248,582.02706,1.0,637.96196,474.29909,19112.62903,1533.33049,D65.a_4,1621.19134,1448.60781,154.17248,1.0,2844.94579,121.48788,1.0,1.0,16.15037,5798.3537,1.11087,703.66667,23.5564,12.22222,1.0,12.70859,4.38628,30.34994,17.54642,D65.i_4
18958.16077,45767.51612,4332.69124,377.75866,40799.88297,453.63274,18.87504,1.48646,809.74964,316109.95379,58.88889,18568.88788,1286.26137,563.52706,1.84444,612.79529,465.07686,7934.85125,1481.9416,D65.a_5,1513.13579,979.83003,171.00582,1.0,2940.89023,227.80361,1.0,1.0,11.29198,5242.46482,1.0,719.88889,32.16751,4.94444,1.32502,8.37818,1.0,16.86766,17.3242,D65.i_5
18701.16077,51791.96056,4602.13568,388.20311,41753.93852,540.13274,13.54171,1.97292,805.74964,309639.95379,58.22222,17243.83232,1220.26137,574.13817,1.42222,645.01752,446.29909,6608.01792,1507.77494,D65.a_6,1531.2469,1306.21892,181.17248,1.0,2683.33468,75.03463,1.0,1.0,10.15037,4964.40926,1.22174,843.05556,23.69029,5.72222,1.65004,17.15303,3.07941,25.06626,25.04642,D65.i_6
19324.93855,55531.905,4951.41346,465.31422,49693.49408,342.91052,21.65282,1.0,966.24964,305333.5649,63.88889,18404.94343,1402.53915,589.19373,1.0,666.9064,457.29909,9976.24014,1482.16383,D65.a_7,1507.41357,1270.66337,184.50582,1.0,2777.44579,300.2101,1.0,1.0,9.23461,4743.90926,1.66569,720.83333,68.76223,3.38889,1.0,10.87915,4.38628,31.84994,19.73879,D65.i_7
22843.54966,57328.12723,5502.19124,498.92533,50209.49408,476.46608,24.4306,1.0,876.19409,302335.5649,60.0,18484.66565,1265.31693,549.91595,1.42222,884.51752,568.13242,3927.74014,1642.88605,D65.a_8,1551.7469,1244.4967,110.50582,1.0,2361.00135,223.34156,1.0,1.0,11.65218,4518.57593,1.22174,579.83333,31.85696,6.66667,1.0,10.76609,1.0,30.79438,15.3499,D65.i_8
19065.27188,53687.905,4405.13568,421.53644,45210.43852,408.79941,22.31949,1.0,872.24964,298972.78713,60.88889,19108.94343,1484.98359,545.08261,1.0,702.23974,478.18797,9803.85125,1665.38605,D65.a_9,1298.08023,950.66337,154.2836,1.0,2173.33468,255.81241,1.0,1.0,8.31885,4282.46482,1.0,571.0,37.26223,6.0,1.0,6.10235,9.63758,29.92321,15.28149,D65.i_9
26922.60052,6650.96575,8786.95257,2178.51664,71721.49887,230.46479,16.78234,3.79621,5160.28759,612727.41064,42.17199,1593.67062,821.82573,958.36492,1.0,107.72274,339.62595,55.50255,13635.62673,D66.a_0,1627.68821,309.23504,83.22002,1.0,3795.33458,273.44444,1.0,1.0,23.6588,1887.36549,1.07611,24.38779,4.5984,3.92981,1.0,1.76236,1.0,1.0,2.84611,D66.i_0
21112.76719,5430.63242,9585.89702,1910.29442,61602.8322,74.6784,14.41121,2.86414,4195.62092,504309.41064,37.50532,1320.11507,646.4924,806.25381,1.0,126.66719,281.95928,104.55811,11693.62673,D66.a_1,1716.85487,189.87473,80.66447,1.0,4037.22347,345.33333,1.0,2.11111,22.54769,1693.25437,1.0,28.4989,4.09332,3.04092,1.0,3.35191,3.72415,1.0,4.39736,D66.i_1
22837.65608,5950.96575,8146.84146,1471.79442,58713.66553,95.99061,11.44901,9.39495,4728.3987,458797.35509,49.94976,1227.17062,863.15906,797.19826,1.0,1568.16719,414.62595,134.78033,9295.62673,D66.a_2,1740.13265,153.76202,82.77558,1.0,4207.44569,366.05556,1.0,1.0,18.10325,1425.9766,1.0,26.22112,2.43936,2.70759,1.0,3.16053,3.61497,1.0,2.32472,D66.i_2
24283.3783,6126.9102,6985.11924,1242.29442,60014.27665,62.34507,9.69567,1.0,4760.78759,438758.18842,52.17199,1186.00395,928.10351,775.97603,1.0,1901.05608,313.62595,102.22477,8377.7934,D66.a_3,1702.52154,108.53819,69.66447,1.0,4299.66791,207.72222,1.0,1.0,10.80826,1275.03037,1.0,25.77668,6.36855,3.70759,1.0,1.0,2.25289,1.0,2.46999,D66.i_3
19315.48941,5482.35464,7876.11924,1556.96108,56828.44331,113.73396,14.78234,1.93207,3879.12092,413985.35509,36.17199,1087.83729,748.21462,707.1427,1.0,1333.38941,256.40372,98.02402,8717.40451,D66.a_4,2022.24376,201.34455,81.66447,1.0,5072.5568,242.55556,1.0,1.0,18.10325,1132.14326,1.0,18.55446,3.70443,4.86654,1.0,2.08027,3.19734,1.0,2.14097,D66.i_4
21571.10052,5589.57686,5296.39702,1128.73886,52148.99887,137.10172,12.3379,1.0,4410.06537,388309.13286,47.61643,996.39284,913.77018,703.92048,1.0,439.11163,274.23706,60.32326,6488.7934,D66.a_5,1820.85487,120.78739,70.66447,1.0,4645.94569,339.05556,1.0,1.0,11.54769,1027.4766,1.0,25.09779,2.43936,3.04863,1.0,1.63582,1.0,1.0,1.95722,D66.i_5
22078.26719,5623.18797,5572.61924,855.57219,50546.3322,88.09311,9.14011,2.86414,4412.23203,372876.02175,48.50532,985.17062,864.32573,696.03159,1.0,1257.22274,191.01483,98.947,6509.68229,D66.a_6,1738.85487,85.56357,57.33113,1.0,4366.16791,653.33333,1.0,1.0,14.21436,969.4766,1.07611,19.05446,2.32317,2.46144,1.0,1.63582,1.0,1.0,4.69652,D66.i_6
18159.8783,4503.63242,7351.78591,1025.62775,47056.22109,108.59311,9.56012,2.86414,3495.84315,358173.18842,45.50532,914.39284,669.65906,614.25381,1.0,901.33386,255.40372,107.50255,7435.23784,D66.a_7,1466.35487,300.37153,114.77558,1.0,3863.83458,460.44444,1.0,1.0,10.47493,907.75259,1.0,15.11001,2.32317,2.8102,1.0,1.0,1.0,1.0,1.3675,D66.i_7
17931.26719,4734.9102,6217.06368,1048.90553,42030.27665,52.17449,7.49788,1.93207,3627.12092,338888.35509,34.06088,892.00395,708.65906,637.08714,1.0,125.50052,185.24384,88.7677,6511.46007,D66.a_8,1639.24376,146.95406,68.22002,3.18158,3937.83458,168.66667,1.0,1.0,13.67159,848.9766,1.0,18.04834,1.99237,3.517,1.0,1.63582,1.0,1.0,1.0,D66.i_8
18761.8783,4611.96575,5058.67479,636.1833,44071.27665,222.02895,7.69567,1.93207,3592.28759,321497.74397,43.50532,849.83729,771.27018,595.36492,3.41645,350.61163,176.48685,96.9129,5948.51562,D66.a_9,1421.02154,88.45406,70.33113,1.0,3427.27902,347.44444,1.0,1.0,13.6588,828.03215,1.0,17.83223,3.54793,3.6204,1.0,1.0,1.0,1.0,2.17944,D66.i_9
25456.3296,9254.73958,38187.16228,1458.13346,24867.26929,138.50328,14.69373,23.30213,6342.21353,478392.64657,706.35454,13009.12446,7002.65785,2402.42448,24.52873,111.88601,249894.31781,4109.46193,2285.1011,D67.a_0,418.35268,144.09559,316.98872,4.67996,186.57169,177.75685,1.0,1.62816,33.02818,2592.90647,1.34191,87.66667,27.42911,2.26945,1.0,1.28401,2.58261,1.08213,7.32165,D67.i_0
22731.99627,8655.35069,37792.88451,1762.63346,22931.10263,316.82907,11.69373,12.62851,5836.4913,442870.64657,752.85454,12345.95779,7759.7134,2757.31337,31.49042,124.7749,240303.15115,4229.2397,2290.1011,D67.a_1,437.74157,119.76226,343.09983,1.0,220.23835,922.11933,1.0,1.0,37.47263,2451.12869,1.56127,89.44444,29.23551,2.94222,1.0,1.28401,3.37392,4.27537,6.85016,D67.i_1
20002.3296,7873.07291,34289.21784,1306.35568,19813.65818,256.63274,7.80484,5.62851,5246.4913,392107.75768,665.02121,10692.84668,6154.65785,2790.75781,27.5546,120.66379,182494.2067,4345.62859,1912.04555,D67.a_2,409.24157,65.26226,320.65538,7.29107,206.96058,239.73045,1.0,1.0,41.02818,2383.12869,1.7835,79.66667,28.87355,2.94222,1.0,1.0,2.58261,7.30195,4.46419,D67.i_2
18579.21849,7515.85069,30844.88451,1404.18901,18860.71374,201.07719,8.43296,9.21532,5048.54686,356607.03546,582.18787,9867.01335,5734.10229,2478.25781,12.88793,117.83046,171868.65115,3817.46193,1758.32332,D67.a_3,404.13046,85.42893,300.93316,1.0,160.79391,202.89711,1.0,1.62816,30.69485,2320.29536,1.0,89.05556,29.48466,1.91556,1.0,1.28401,14.62464,2.66426,6.24051,D67.i_3
16154.77404,6670.73958,31624.82895,1442.96679,17153.15818,149.66617,8.13817,18.80908,4454.9913,328609.09101,667.13232,9419.51335,6150.76896,2872.42448,10.25575,116.05268,291291.04004,3017.18415,1780.76777,D67.a_4,409.24157,63.09559,303.21094,1.0,197.79391,112.45267,1.0,1.0,28.02818,2267.7398,1.73223,93.27778,27.09577,2.17889,1.0,1.0,1.0,3.27297,5.32311,D67.i_4
16444.21849,6199.12846,26317.44006,1187.63346,16198.10263,65.7627,8.1722,7.5278,4256.93575,311154.86879,398.13232,9001.45779,4586.99118,1771.48003,6.67912,81.7749,182635.54004,2253.79526,1480.93444,D67.a_5,412.51935,86.11189,321.32205,1.0,195.12724,143.286,1.0,1.0,39.58374,2189.07313,1.39318,88.5,25.04192,1.65833,1.0,2.75935,1.0,1.55315,6.1294,D67.i_5
14972.60738,6048.01735,31087.88451,1409.41124,15528.65818,108.55506,8.4715,8.9549,4151.9913,298667.25768,579.18787,9026.62446,5819.49118,2658.98003,27.15709,129.83046,256117.31781,2931.79526,1634.82332,D67.a_6,435.96379,142.23929,477.32205,1.0,189.46058,180.23045,1.0,2.79483,28.58374,2121.01758,1.66953,77.11111,24.18166,2.29611,1.0,1.0,4.52706,4.07732,5.98832,D67.i_6
14253.3296,5648.4618,25696.32895,1404.41124,15120.93596,114.58849,7.4715,11.20142,4021.21353,285636.59101,390.46565,8536.29112,3900.49118,1876.59114,5.33716,79.05268,188826.54004,2329.96193,1514.76777,D67.a_7,392.18601,65.26226,285.87761,1.0,159.01613,197.08138,1.0,1.0,33.91707,2115.79536,1.27921,91.61111,30.01329,1.54111,1.0,1.58645,4.4715,2.76088,6.51829,D67.i_7
14812.44071,5857.51735,26141.21784,1203.0779,15234.49152,152.49574,7.43296,8.86809,4081.04686,276173.4799,437.52121,8355.5689,5642.7134,2024.53559,12.75575,110.55268,216107.65115,2748.18415,1516.43444,D67.a_8,423.74157,72.31781,292.87761,1.0,186.07169,442.75685,1.0,1.0,33.47263,2042.62869,1.73509,92.66667,23.92911,2.13778,1.0,1.72845,6.20725,1.16426,5.68203,D67.i_8
13839.94071,5574.68402,23956.66228,1076.74457,14437.82485,98.91806,7.80484,3.59376,3764.32464,263239.92435,325.02121,7854.84668,2867.65785,2003.09114,5.35824,105.44157,200686.09559,2612.46193,1283.43444,D67.a_9,446.68601,69.51707,333.04427,1.0,199.84947,105.86796,1.0,1.62816,38.36151,2021.68424,1.50429,80.0,26.37355,2.64389,1.0,1.142,6.4715,3.57973,5.09943,D67.i_9
22309.51609,3911.38209,33066.36551,4455.88427,19306.11688,245.28951,27.66667,23.22699,1414.62028,349381.13251,6.66667,674.50234,171.42342,5877.37,1.0,1744.02222,807789.66667,27.58962,3288.53248,D68.a_0,355.44055,2.76901,257.03252,1.0,151.55203,12.66948,1.0,1.0,20.20748,2016.05101,1.0,10.06029,5.0,1.0,1.0,1.0,1.0,1.0,3.57739,D68.i_0
21003.6272,3826.21542,34514.14329,5075.43983,19492.11688,191.84507,21.88889,26.08555,1347.89806,332920.57696,9.66667,637.11345,185.47897,6645.20334,1.0,1665.74444,826656.72222,59.97851,3608.69915,D68.a_1,354.05167,15.09139,262.64363,1.0,178.55203,10.61392,1.0,1.0,17.87675,1858.71767,1.0,4.05792,2.33333,1.0,1.0,1.0,1.0,1.0,3.42804,D68.i_1
20199.51609,3611.65986,33245.80995,4799.21761,17737.3391,156.90062,22.66667,40.2621,1306.78695,321718.79918,7.0,598.94678,192.47897,6069.59223,1.0,1579.85556,730997.05556,11.96361,3381.86581,D68.a_2,316.55167,5.65352,206.47696,5.52547,127.7187,84.61392,1.0,1.0,17.20662,1769.82878,1.0,13.28943,2.0,1.0,1.0,1.0,1.0,1.0,2.31693,D68.i_2
19249.1272,3520.60431,31712.58773,4732.27316,18024.3391,156.84507,20.11111,25.8531,1289.28695,315022.91029,9.0,614.61345,188.20119,5834.37,1.0,1556.8,818706.5,22.62815,3232.19915,D68.a_3,283.71833,5.53803,200.25474,1.0,124.32981,27.96484,1.0,1.0,15.65193,1696.60656,1.0,10.01165,2.5,1.0,1.0,1.0,2.36208,1.0,3.29871,D68.i_3
18402.84942,3365.82653,31175.47662,4695.99538,16863.61688,191.73396,20.11111,30.51977,1212.89806,303525.29918,9.11111,563.11345,149.42342,6401.48111,1.0,1563.85556,801129.38889,13.79481,3082.08803,D68.a_4,309.82944,6.94006,210.58807,1.0,117.7187,11.52039,1.0,1.0,11.43144,1617.60656,1.0,5.92368,1.33333,1.0,1.0,1.0,1.0,1.0,2.63204,D68.i_4
18151.1272,3395.15986,30955.92106,4675.43983,16128.3391,124.01174,20.33333,27.01977,1207.12028,294047.0214,9.22222,532.94678,153.86786,5959.59223,1.0,1490.18889,813230.5,25.01703,3054.42137,D68.a_5,284.10722,7.76463,209.81029,1.0,105.56477,7.40928,1.0,1.0,18.87328,1518.10656,1.0,6.85191,2.11111,1.0,1.0,1.0,1.0,1.0,1.5938,D68.i_5
17876.07164,3192.71542,31351.03218,4486.99538,15935.17243,173.34507,17.77778,26.49455,1152.3425,286970.07696,10.88889,552.89123,155.47897,5765.87,1.0,1430.96667,725415.44444,21.40805,2950.31026,D68.a_6,285.60722,2.32676,202.58807,3.26273,117.17588,2.14909,1.0,1.0,17.76217,1424.05101,1.0,13.08342,3.66667,1.0,1.0,1.0,1.0,1.0,2.53915,D68.i_6
16814.68275,3058.27097,30833.69884,4368.21761,15462.00576,165.12285,19.55556,34.54499,1173.56472,282271.46585,10.11111,519.72456,163.8123,6303.37,1.0,1541.07778,782063.11111,33.69435,2985.81026,D68.a_7,294.16278,8.15133,186.58807,1.0,98.56477,12.66948,1.0,1.0,16.09724,1413.32878,1.0,4.2408,1.0,1.0,1.0,1.0,7.72415,1.0,2.16757,D68.i_7
17221.40498,3223.32653,29838.64329,4349.88427,15480.45021,158.95618,18.33333,28.71166,1145.78695,271937.0214,8.33333,529.169,159.42342,5963.70334,1.0,1406.68889,768015.44444,19.45509,2931.08803,D68.a_8,278.21833,2.76901,184.81029,1.0,111.99648,20.8917,1.0,1.0,10.98439,1350.27323,1.0,4.051,1.0,1.0,1.0,1.0,3.61497,1.0,4.66848,D68.i_8
16036.68275,2945.04875,27607.03218,3727.88427,15274.78354,136.02034,19.0,19.90354,1108.73139,264445.63251,8.66667,533.83567,138.3123,5145.37,1.0,1406.68889,735218.22222,37.29481,2398.36581,D68.a_9,291.10722,3.88451,219.14363,1.0,110.60759,39.87694,1.0,1.0,14.65279,1302.99545,1.0,6.03479,2.33333,1.0,1.0,1.3554,1.0,1.0,3.55737,D68.i_9
8282.22547,2011.0,34043.0334,249.97675,18257.85249,2248.16667,59.61304,127.83892,593.5881,102368.19033,8.91463,578.84735,77.35475,279.23469,1.0,452.97569,837.46575,57.5994,5015.4313,D69.a_0,383.18569,38.18016,108.44176,1.0,429.17743,311.01174,1.0,1.0,3.66667,1731.80363,1.01111,2.0703,1.0,1.76945,1.0,1.44646,2.86297,1.0,15.8319,D69.i_0
8134.11436,1801.88889,33377.47785,299.0323,17890.9636,1925.22222,62.83526,104.50558,593.5881,99404.74589,11.80351,586.73624,85.52142,283.01247,1.0,485.92013,1802.35464,63.76607,4833.26464,D69.a_1,390.40791,21.92727,104.21954,1.0,392.62187,348.01174,1.0,1.0,4.27778,1574.41475,1.0,1.93651,1.44523,2.49778,1.0,1.44949,7.43482,1.05146,21.38745,D69.i_1
8131.11436,1973.55556,34373.47785,179.41014,17094.18582,1882.11111,70.61304,165.45003,576.0881,97490.80144,12.13685,561.40291,91.96586,260.56802,1.0,505.30902,1397.9102,72.32163,4820.37575,D69.a_2,406.96347,43.40239,123.10843,1.0,484.51076,198.33255,1.0,1.0,5.22222,1453.74808,1.0,1.26757,1.44523,2.01222,1.0,1.44949,7.98076,1.0,18.78885,D69.i_2
7711.50325,2038.44444,36775.0334,284.06575,21822.90805,1799.66667,76.94637,137.22781,586.86588,94386.57922,11.47018,524.23624,86.63253,263.79025,1.21778,453.92013,1135.57686,89.43274,4825.48686,D69.a_3,392.90791,35.76446,102.99732,1.0,457.89965,181.18701,1.0,1.0,6.22222,1396.02586,1.0,1.40136,1.22262,2.06778,1.0,1.00202,1.74519,1.0,21.10967,D69.i_3
